tx_id,acc_id,date,amount,type,from_acc
408144,23624,2008-01-01 00:22:35,542.40997314453125,W,176564
408145,10395,2008-01-01 00:23:21,378.8599853515625,W,103491
408146,59312,2008-01-01 00:23:34,373.95999145507812,W,31605
408147,97629,2008-01-01 00:23:43,843.70001220703125,W,31475
408148,72504,2008-01-01 00:23:52,358.39999389648437,W,109935
408149,123075,2008-01-01 00:23:55,791.3699951171875,W,111458
408150,44007,2008-01-01 00:24:20,709.8499755859375,W,44571
408151,58267,2008-01-01 00:24:38,196.88999938964844,W,106978
408152,34713,2008-01-01 00:24:41,238.91000366210937,W,46962
408153,137171,2008-01-01 00:24:54,541.219970703125,W,25712
408154,128253,2008-01-01 00:24:56,980.969970703125,W,159554
408155,129476,2008-01-01 00:24:56,702.3800048828125,W,47560
408156,118933,2008-01-01 00:25:06,323.75,W,100289
408157,13946,2008-01-01 00:25:15,760.41998291015625,W,136575
408158,130658,2008-01-01 00:26:36,925.17999267578125,W,116449
408159,59311,2008-01-01 00:27:04,983.8699951171875,W,107784
408160,30089,2008-01-01 00:27:11,398.8699951171875,W,152832
408161,8914,2008-01-01 00:28:26,491.6300048828125,W,79720
408162,120041,2008-01-01 00:28:55,317,W,10755
408163,19122,2008-01-01 00:28:57,255.46000671386719,W,129931
408164,27304,2008-01-01 00:29:15,742.22998046875,W,55637
408165,61791,2008-01-01 00:29:35,546.8499755859375,W,49475
408166,898,2008-01-01 00:30:05,134.44000244140625,W,194056
408167,131752,2008-01-01 00:30:14,309.33999633789062,W,152149
408168,83869,2008-01-01 00:30:16,891.25,W,162696
408169,111801,2008-01-01 00:30:27,225.58000183105469,W,158145
408170,17668,2008-01-01 00:30:32,242.61000061035156,W,47737
408171,67980,2008-01-01 00:30:37,818.75,W,157068
408172,134617,2008-01-01 00:30:52,325,W,56000
408173,119433,2008-01-01 00:30:58,622.1099853515625,W,192349
408174,19453,2008-01-01 00:31:06,564.59002685546875,W,128515
408175,44477,2008-01-01 00:31:48,342.79998779296875,W,188293
408176,18508,2008-01-01 00:31:53,365.26998901367187,W,19072
408177,5458,2008-01-01 00:32:31,518.15997314453125,W,21968
408178,113362,2008-01-01 00:32:38,902.70001220703125,W,100801
408179,22236,2008-01-01 00:33:09,106.73000335693359,W,119352
408180,4787,2008-01-01 00:33:21,859.91998291015625,W,191716
408181,135558,2008-01-01 00:33:25,956.02001953125,W,61537
408182,123600,2008-01-01 00:33:33,781.29998779296875,W,119998
408183,47561,2008-01-01 00:33:41,848.71002197265625,W,119050
408184,76723,2008-01-01 00:34:11,535.59002685546875,W,41712
408185,98816,2008-01-01 00:34:18,133.08999633789062,W,175019
408186,33971,2008-01-01 00:34:46,546.69000244140625,W,75400
408187,65515,2008-01-01 00:34:51,993.29998779296875,W,192522
408188,16708,2008-01-01 00:34:58,875.510009765625,W,140765
408189,118703,2008-01-01 00:35:11,523.90997314453125,W,26069
408190,57435,2008-01-01 00:35:18,226.3800048828125,W,175400
408191,22355,2008-01-01 00:35:19,339.489990234375,W,121017
408192,76616,2008-01-01 00:35:20,361.66000366210937,W,129111
408193,118159,2008-01-01 00:35:20,842.489990234375,W,131567
408194,124913,2008-01-01 00:35:20,406.3699951171875,W,69371
408195,127832,2008-01-01 00:36:53,232.3800048828125,W,66780
408196,32129,2008-01-01 00:37:35,298.8800048828125,W,155059
408197,123852,2008-01-01 00:37:37,118.44999694824219,W,59103
408198,25401,2008-01-01 00:37:58,305.75,W,156366
408199,97632,2008-01-01 00:38:23,804.32000732421875,W,58707
408200,109115,2008-01-01 00:38:24,303.260009765625,W,95597
408201,86528,2008-01-01 00:38:29,197.19999694824219,W,3477
408202,43670,2008-01-01 00:38:34,261.3599853515625,W,3825
408203,1841,2008-01-01 00:39:37,508.6400146484375,W,133102
408204,63726,2008-01-01 00:40:21,802.66998291015625,W,145821
408205,125810,2008-01-01 00:40:30,487.52999877929687,W,28126
408206,95220,2008-01-01 00:40:30,582.469970703125,W,196352
408207,61855,2008-01-01 00:40:54,427.3800048828125,W,136421
408208,96241,2008-01-01 00:41:36,629.71002197265625,W,166171
408209,64241,2008-01-01 00:41:52,876.05999755859375,W,120235
408210,9044,2008-01-01 00:41:58,375.67999267578125,W,81471
408211,16753,2008-01-01 00:42:11,136.6199951171875,W,59611
408212,6152,2008-01-01 00:42:32,332.29000854492187,W,130467
408213,29403,2008-01-01 00:42:38,324.30999755859375,W,92100
408214,77707,2008-01-01 00:43:33,891.94000244140625,W,98646
408215,68230,2008-01-01 00:43:50,434.22000122070312,W,75099
408216,84551,2008-01-01 00:44:22,735.8699951171875,W,13868
408217,40128,2008-01-01 00:44:31,187.47000122070312,W,168815
408218,46254,2008-01-01 00:45:00,281.23001098632812,W,157798
408219,137147,2008-01-01 00:45:12,644.27001953125,W,106381
408220,35280,2008-01-01 00:45:29,919.59002685546875,W,42502
408221,34224,2008-01-01 00:45:32,166.10000610351562,W,55496
408222,36547,2008-01-01 00:45:46,884.78997802734375,W,48570
408223,113922,2008-01-01 00:45:47,313.760009765625,W,84940
408224,77536,2008-01-01 00:47:06,302.04998779296875,W,145941
408225,6856,2008-01-01 00:47:16,790.34002685546875,W,18797
408226,136935,2008-01-01 00:47:39,435.6099853515625,W,64244
408227,40671,2008-01-01 00:47:42,121.05999755859375,W,108650
408228,130235,2008-01-01 00:47:43,130.30999755859375,W,141191
408229,71595,2008-01-01 00:48:36,470.3699951171875,W,62987
408230,121546,2008-01-01 00:48:42,651.1500244140625,W,9590
408231,61625,2008-01-01 00:49:18,624.010009765625,W,151758
408232,118907,2008-01-01 00:49:27,607.40997314453125,W,132650
408233,127181,2008-01-01 00:49:40,479.92999267578125,W,130734
408234,5599,2008-01-01 00:50:47,347.55999755859375,W,41320
408235,35233,2008-01-01 00:51:40,613.54998779296875,W,24763
408236,139329,2008-01-01 00:51:42,139.05999755859375,W,65562
408237,52656,2008-01-01 00:52:10,748.4000244140625,W,53505
408238,21648,2008-01-01 00:52:13,126.40000152587891,W,151153
408239,77130,2008-01-01 00:52:27,582.07000732421875,W,137932
408240,22093,2008-01-01 00:53:07,415.45999145507812,W,48387
408241,110066,2008-01-01 00:53:17,222.46000671386719,W,188448
408242,135538,2008-01-01 00:53:17,240.52000427246094,W,96243
408243,88321,2008-01-01 00:53:27,632.97998046875,W,147502
408244,139623,2008-01-01 00:53:33,638.77001953125,W,56534
408245,91382,2008-01-01 00:53:40,217.58000183105469,W,199995
408246,121404,2008-01-01 00:53:46,641.97998046875,W,118337
408247,14548,2008-01-01 00:53:52,525.80999755859375,W,127664
408248,83585,2008-01-01 00:54:35,318.6199951171875,W,159517
408249,51961,2008-01-01 00:55:30,634.3599853515625,W,90619
408250,59190,2008-01-01 00:55:46,448.42999267578125,W,124266
408251,128772,2008-01-01 00:55:53,356.6300048828125,W,178637
408252,119417,2008-01-01 00:56:05,289.26998901367187,W,15292
408253,139443,2008-01-01 00:56:19,374.489990234375,W,8940
408254,4721,2008-01-01 00:56:44,505.6099853515625,W,119818
408255,133013,2008-01-01 00:56:45,238.78999328613281,W,151480
408256,109519,2008-01-01 00:56:47,777.47998046875,W,101058
408257,93508,2008-01-01 00:56:55,814.44000244140625,W,36398
408258,21611,2008-01-01 00:57:13,288.17001342773437,W,74623
408259,138013,2008-01-01 00:57:21,796.92999267578125,W,120430
408260,15987,2008-01-01 00:57:36,920.96002197265625,W,6450
408261,93093,2008-01-01 00:57:54,313.76998901367187,W,67731
408262,95878,2008-01-01 00:58:01,463.48001098632812,W,82095
408263,34250,2008-01-01 00:58:30,515.82000732421875,W,96214
408264,97325,2008-01-01 00:58:48,620.20001220703125,W,158638
408265,64548,2008-01-01 00:59:22,714.28997802734375,W,23794
408266,14050,2008-01-01 00:59:39,396.1400146484375,W,197652
408267,2257,2008-01-01 00:59:53,520.65997314453125,W,130603
408268,57469,2008-01-01 01:00:01,344.23001098632812,W,182442
408269,101631,2008-01-01 01:00:09,337.14999389648437,W,21028
408270,25849,2008-01-01 01:00:11,961.1199951171875,W,178200
408271,115112,2008-01-01 01:00:37,831.47998046875,W,82000
408272,85357,2008-01-01 01:00:39,514,W,45635
408273,28164,2008-01-01 01:00:49,193.1199951171875,W,79641
408274,110891,2008-01-01 01:01:21,422.57000732421875,W,158316
408275,35834,2008-01-01 01:01:24,325.95999145507812,W,166829
408276,53757,2008-01-01 01:01:28,149.99000549316406,W,158680
408277,94098,2008-01-01 01:01:30,795.03997802734375,W,22787
408278,82119,2008-01-01 01:02:00,438.3800048828125,W,173801
408279,16489,2008-01-01 01:02:10,144.1199951171875,W,155486
408280,32578,2008-01-01 01:02:20,150.36000061035156,W,172703
408281,12055,2008-01-01 01:02:36,516.3800048828125,W,100258
408282,34670,2008-01-01 01:02:51,869.8699951171875,W,164281
408283,106098,2008-01-01 01:03:56,125.08999633789063,W,110508
408284,115232,2008-01-01 01:03:57,499.52999877929687,W,172226
408285,105552,2008-01-01 01:04:25,460.510009765625,W,149667
408286,133536,2008-01-01 01:04:42,186.53999328613281,W,132484
408287,22424,2008-01-01 01:05:24,671.21002197265625,W,29033
408288,51422,2008-01-01 01:05:24,658.969970703125,W,86681
408289,18744,2008-01-01 01:05:29,524.9000244140625,W,42707
408290,133626,2008-01-01 01:05:35,438.260009765625,W,162066
408291,86701,2008-01-01 01:06:13,178.27999877929687,W,95745
408292,101001,2008-01-01 01:06:18,661.97998046875,W,123704
408293,82595,2008-01-01 01:06:55,605.1300048828125,W,72754
408294,38458,2008-01-01 01:07:19,672.1400146484375,W,147855
408295,54081,2008-01-01 01:07:38,237.94999694824219,W,137211
408296,14110,2008-01-01 01:08:01,960.28997802734375,W,30207
408297,50009,2008-01-01 01:08:07,344.73001098632812,W,119303
408298,38024,2008-01-01 01:08:24,471.14999389648437,W,169051
408299,36246,2008-01-01 01:08:31,468.07998657226562,W,115158
408300,73761,2008-01-01 01:08:37,668.760009765625,W,163021
408301,36396,2008-01-01 01:08:46,721.08001708984375,W,189288
408302,139131,2008-01-01 01:09:04,900.719970703125,W,23048
408303,126280,2008-01-01 01:09:57,179.22999572753906,W,191506
408304,30523,2008-01-01 01:10:42,873.41998291015625,W,87348
408305,3385,2008-01-01 01:10:50,555.65997314453125,W,167387
408306,12165,2008-01-01 01:10:52,402.64999389648437,W,148272
408307,120762,2008-01-01 01:10:56,920.78997802734375,W,30951
408308,28609,2008-01-01 01:10:58,750.739990234375,W,179771
408309,137164,2008-01-01 01:11:21,844.1500244140625,W,133100
408310,1488,2008-01-01 01:11:52,390.80999755859375,W,140497
408311,31299,2008-01-01 01:11:56,621.530029296875,W,2652
408312,109843,2008-01-01 01:11:58,262.73001098632812,W,121723
408313,20850,2008-01-01 01:12:22,243.82000732421875,W,74987
408314,132058,2008-01-01 01:12:25,120.59999847412109,W,188998
408315,5392,2008-01-01 01:12:30,981.969970703125,W,188774
408316,112081,2008-01-01 01:13:07,503.5,W,37464
408317,64121,2008-01-01 01:13:28,374.76998901367187,W,29286
408318,82893,2008-01-01 01:14:20,444.1199951171875,W,39918
408319,116895,2008-01-01 01:14:36,801.15997314453125,W,185218
408320,118041,2008-01-01 01:14:52,841.989990234375,W,139125
408321,71757,2008-01-01 01:15:07,621.32000732421875,W,149593
408322,73296,2008-01-01 01:15:18,852.41998291015625,W,21907
408323,113061,2008-01-01 01:15:29,283.98001098632812,W,91476
408324,106013,2008-01-01 01:15:57,710.83001708984375,W,47065
408325,80314,2008-01-01 01:15:57,447.79000854492188,W,82970
408326,30685,2008-01-01 01:16:06,836.95001220703125,W,164517
408327,103806,2008-01-01 01:16:25,722.16998291015625,W,86550
408328,121658,2008-01-01 01:17:40,913.96002197265625,W,65553
408329,65889,2008-01-01 01:17:56,515.15997314453125,W,22676
408330,64908,2008-01-01 01:18:14,487.35000610351562,W,125915
408331,98443,2008-01-01 01:18:29,384.29998779296875,W,150684
408332,81812,2008-01-01 01:18:42,291.23001098632812,W,116855
408333,21577,2008-01-01 01:18:48,490.6300048828125,W,170884
408334,59154,2008-01-01 01:20:17,828.6199951171875,W,166566
408335,119636,2008-01-01 01:20:18,792.25,W,135890
408336,10354,2008-01-01 01:21:19,475,W,85677
408337,75755,2008-01-01 01:21:39,559.67999267578125,W,167736
408338,20899,2008-01-01 01:21:54,507.17001342773437,W,57179
408339,70322,2008-01-01 01:22:38,673.1400146484375,W,106262
408340,107476,2008-01-01 01:22:39,541.45001220703125,W,176378
408341,90898,2008-01-01 01:23:11,697.47998046875,W,4357
408342,108649,2008-01-01 01:23:16,631.3599853515625,W,58427
408343,15979,2008-01-01 01:23:39,126.12000274658203,W,31505
408344,108532,2008-01-01 01:23:55,626.04998779296875,W,11351
408345,47753,2008-01-01 01:24:12,367,W,71403
408346,44457,2008-01-01 01:24:26,725.6099853515625,W,5737
408347,73952,2008-01-01 01:24:52,391.95001220703125,W,141748
408348,94173,2008-01-01 01:25:19,694.3499755859375,W,53537
408349,91242,2008-01-01 01:25:27,213,W,118465
408350,102472,2008-01-01 01:25:31,737.44000244140625,W,106033
408351,62479,2008-01-01 01:26:10,222.61000061035156,W,164127
408352,29182,2008-01-01 01:26:19,137.03999328613281,W,160933
408353,61602,2008-01-01 01:26:23,673.030029296875,W,102183
408354,129082,2008-01-01 01:26:25,465.30999755859375,W,87144
408355,113950,2008-01-01 01:26:51,160.02999877929687,W,98453
408356,59534,2008-01-01 01:27:17,940.239990234375,W,153126
408357,100990,2008-01-01 01:27:46,590.55999755859375,W,64648
408358,16590,2008-01-01 01:28:06,197.10000610351562,W,125094
408359,83565,2008-01-01 01:28:08,599.16998291015625,W,5190
408360,68007,2008-01-01 01:28:23,630.1500244140625,W,137699
408361,1018,2008-01-01 01:28:24,440.760009765625,W,87796
408362,116194,2008-01-01 01:29:14,943.08001708984375,W,77931
408363,135876,2008-01-01 01:29:26,799.3800048828125,W,96649
408364,64714,2008-01-01 01:30:01,965.59002685546875,W,19832
408365,93751,2008-01-01 01:30:40,941.3800048828125,W,105185
408366,78576,2008-01-01 01:30:40,632.6199951171875,W,126449
408367,97259,2008-01-01 01:31:26,806.6199951171875,W,29909
408368,77997,2008-01-01 01:32:03,582.30999755859375,W,19803
408369,11050,2008-01-01 01:32:51,365.41000366210937,W,68188
408370,68990,2008-01-01 01:32:54,934.44000244140625,W,132607
408371,76207,2008-01-01 01:33:09,610.239990234375,W,64054
408372,137058,2008-01-01 01:33:30,351.45001220703125,W,55712
408373,106021,2008-01-01 01:34:55,661.65997314453125,W,85193
408374,90904,2008-01-01 01:35:13,850.94000244140625,W,84704
408375,43416,2008-01-01 01:35:21,233.11000061035156,W,115331
408376,70577,2008-01-01 01:35:32,238.08999633789062,W,97450
408377,3124,2008-01-01 01:35:34,913.65997314453125,W,101682
408378,75351,2008-01-01 01:35:59,941.84002685546875,W,34401
408379,40535,2008-01-01 01:36:11,742.80999755859375,W,190834
408380,138987,2008-01-01 01:36:12,757.83001708984375,W,156840
408381,22858,2008-01-01 01:36:35,775.83001708984375,W,184252
408382,105554,2008-01-01 01:36:54,825.3699951171875,W,101335
408383,77309,2008-01-01 01:38:12,184,W,123190
408384,32941,2008-01-01 01:39:02,198.72000122070312,W,129545
408385,101623,2008-01-01 01:39:09,461.20001220703125,W,52682
408386,52208,2008-01-01 01:39:09,477.29000854492187,W,45324
408387,115827,2008-01-01 01:39:17,116.98000335693359,W,152507
408388,60823,2008-01-01 01:39:21,381.6199951171875,W,14661
408389,44911,2008-01-01 01:39:42,903.1500244140625,W,128690
408390,21068,2008-01-01 01:39:53,998.21002197265625,W,123237
408391,44190,2008-01-01 01:40:23,385.76998901367187,W,78107
408392,23257,2008-01-01 01:40:35,102.88999938964844,W,30299
408393,72676,2008-01-01 01:40:57,149.77000427246094,W,29669
408394,101647,2008-01-01 01:41:22,194.39999389648437,W,64756
408395,43196,2008-01-01 01:41:55,181.44999694824219,W,131631
408396,56432,2008-01-01 01:41:57,259.69000244140625,W,113696
408397,99492,2008-01-01 01:41:58,683.33001708984375,W,165878
408398,42212,2008-01-01 01:42:09,885.030029296875,W,24996
408399,118502,2008-01-01 01:42:17,194.66999816894531,W,64571
408400,70748,2008-01-01 01:42:23,678.66998291015625,W,75466
408401,108126,2008-01-01 01:42:46,869.530029296875,W,29516
408402,15722,2008-01-01 01:44:34,658.67999267578125,W,178922
408403,126881,2008-01-01 01:45:20,604.219970703125,W,28579
408404,59977,2008-01-01 01:45:35,663.5999755859375,W,27663
408405,16328,2008-01-01 01:45:38,170.88999938964844,W,122769
408406,27112,2008-01-01 01:46:01,345.45001220703125,W,191117
408407,128927,2008-01-01 01:46:21,170.53999328613281,W,26227
408408,68712,2008-01-01 01:47:13,448.67001342773437,W,161346
408409,74694,2008-01-01 01:47:14,211.8800048828125,W,115283
408410,68507,2008-01-01 01:47:46,341.70001220703125,W,102504
408411,11744,2008-01-01 01:48:11,374.82998657226562,W,16431
408412,109247,2008-01-01 01:48:36,716.19000244140625,W,115174
408413,74330,2008-01-01 01:48:37,587.8499755859375,W,76567
408414,19319,2008-01-01 01:48:58,981.6500244140625,W,79468
408415,117009,2008-01-01 01:49:29,700.45001220703125,W,191948
408416,45919,2008-01-01 01:49:41,758.6199951171875,W,167816
408417,100397,2008-01-01 01:49:54,883.8900146484375,W,83672
408418,97078,2008-01-01 01:50:03,461.89999389648437,W,120602
408419,33928,2008-01-01 01:50:09,194.27000427246094,W,67436
408420,80873,2008-01-01 01:50:30,980.1400146484375,W,88740
408421,58770,2008-01-01 01:50:43,643.44000244140625,W,122789
408422,64424,2008-01-01 01:50:43,529.3699951171875,W,26758
408423,88404,2008-01-01 01:50:58,231.16000366210937,W,32697
408424,24951,2008-01-01 01:51:56,556.27001953125,W,69996
408425,20852,2008-01-01 01:52:05,967.29998779296875,W,59094
408426,62527,2008-01-01 01:52:19,818.33001708984375,W,85446
408427,108477,2008-01-01 01:52:30,257.58999633789062,W,153942
408428,52408,2008-01-01 01:52:57,427.1300048828125,W,171940
408429,65788,2008-01-01 01:53:18,742.32000732421875,W,93470
408430,21891,2008-01-01 01:53:47,931.45001220703125,W,1654
408431,69782,2008-01-01 01:54:28,844.45001220703125,W,135163
408432,62314,2008-01-01 01:54:48,109.12999725341797,W,26412
408433,134563,2008-01-01 01:54:55,137.96000671386719,W,91046
408434,123278,2008-01-01 01:55:21,445.3599853515625,W,172197
408435,121746,2008-01-01 01:55:42,724.42999267578125,W,25836
408436,116447,2008-01-01 01:56:07,658.58001708984375,W,171307
408437,125335,2008-01-01 01:57:01,447.67001342773437,W,184699
408438,125279,2008-01-01 01:57:18,249.64999389648437,W,3696
408439,118995,2008-01-01 01:58:13,684.260009765625,W,66576
408440,124711,2008-01-01 01:58:51,908.92999267578125,W,25567
408441,38241,2008-01-01 01:59:00,745.02001953125,W,889
408442,46956,2008-01-01 01:59:41,276.98001098632812,W,65295
408443,51967,2008-01-01 01:59:49,736.1400146484375,W,183648
408444,72140,2008-01-01 01:59:51,561.27001953125,W,162303
408445,131769,2008-01-01 02:00:42,263.20001220703125,W,145384
408446,105674,2008-01-01 02:00:43,379.70001220703125,W,183574
408447,48955,2008-01-01 02:00:49,832.34002685546875,W,194607
408448,76532,2008-01-01 02:00:52,175.32000732421875,W,68118
408449,41666,2008-01-01 02:00:53,439.14999389648437,W,192953
408450,69684,2008-01-01 02:02:38,320.44000244140625,W,4841
408451,41657,2008-01-01 02:03:25,477.739990234375,W,21086
408452,22521,2008-01-01 02:03:29,223.05000305175781,W,100909
408453,95060,2008-01-01 02:03:50,614.260009765625,W,19034
408454,26460,2008-01-01 02:03:53,267.8900146484375,W,46630
408455,19836,2008-01-01 02:04:20,436.05999755859375,W,89909
408456,67042,2008-01-01 02:04:20,104.62000274658203,W,83472
408457,103640,2008-01-01 02:04:31,547.19000244140625,W,176143
408458,23243,2008-01-01 02:04:38,761.239990234375,W,26873
408459,135518,2008-01-01 02:05:05,978.40997314453125,W,101297
408460,139871,2008-01-01 02:05:34,561.90997314453125,W,87327
408461,28277,2008-01-01 02:05:46,246.25999450683594,W,187137
408462,14929,2008-01-01 02:05:47,770.92999267578125,W,169859
408463,104042,2008-01-01 02:06:48,522.6199951171875,W,136580
408464,10090,2008-01-01 02:07:00,868.78997802734375,W,138701
408465,38136,2008-01-01 02:08:14,717.0999755859375,W,22405
408466,90881,2008-01-01 02:08:32,962.530029296875,W,1612
408467,49381,2008-01-01 02:10:19,643.55999755859375,W,191144
408468,125229,2008-01-01 02:10:30,279.04000854492187,W,126660
408469,33485,2008-01-01 02:10:55,789.07000732421875,W,179647
408470,65928,2008-01-01 02:11:39,340.77999877929687,W,146202
408471,35582,2008-01-01 02:12:01,834.6300048828125,W,62740
408472,61784,2008-01-01 02:12:04,764.219970703125,W,104046
408473,17134,2008-01-01 02:12:16,283.77999877929687,W,162395
408474,31240,2008-01-01 02:12:36,687.6400146484375,W,63584
408475,27905,2008-01-01 02:12:54,228,W,38542
408476,101221,2008-01-01 02:14:40,721.32000732421875,W,119603
408477,99457,2008-01-01 02:14:58,289.04000854492187,W,198876
408478,105553,2008-01-01 02:15:11,346.489990234375,W,144431
408479,110397,2008-01-01 02:15:17,852.8599853515625,W,191629
408480,25678,2008-01-01 02:15:30,274.48001098632812,W,15732
408481,46276,2008-01-01 02:15:42,270.98001098632812,W,143344
408482,15749,2008-01-01 02:15:57,466.89999389648437,W,121085
408483,109820,2008-01-01 02:15:58,424.89999389648437,W,128236
408484,110628,2008-01-01 02:16:05,881.65997314453125,W,122564
408485,5887,2008-01-01 02:17:09,398.6099853515625,W,2904
408486,120835,2008-01-01 02:17:14,698.53997802734375,W,112252
408487,5173,2008-01-01 02:17:28,780.510009765625,W,45994
408488,132268,2008-01-01 02:17:49,913.32000732421875,W,62444
408489,125131,2008-01-01 02:18:19,548.969970703125,W,15494
408490,114313,2008-01-01 02:18:30,500.44000244140625,W,136794
408491,108898,2008-01-01 02:18:40,664.010009765625,W,2365
408492,110974,2008-01-01 02:18:55,459.3800048828125,W,196056
408493,51937,2008-01-01 02:20:12,982.6400146484375,W,99047
408494,128740,2008-01-01 02:20:17,567.6400146484375,W,127914
408495,70819,2008-01-01 02:20:25,583.77001953125,W,96257
408496,114417,2008-01-01 02:21:03,301.80999755859375,W,128045
408497,40141,2008-01-01 02:21:49,348.1400146484375,W,63902
408498,44873,2008-01-01 02:21:56,413.20001220703125,W,170444
408499,115219,2008-01-01 02:21:58,905.9000244140625,W,59254
408500,77481,2008-01-01 02:22:25,911.84002685546875,W,192219
408501,35918,2008-01-01 02:23:13,388.3800048828125,W,3444
408502,104096,2008-01-01 02:23:34,741.22998046875,W,152682
408503,127722,2008-01-01 02:25:22,771.72998046875,W,50431
408504,23756,2008-01-01 02:25:22,872.07000732421875,W,49382
408505,76817,2008-01-01 02:25:42,589.41998291015625,W,154557
408506,10830,2008-01-01 02:26:42,829.3499755859375,W,168897
408507,91822,2008-01-01 02:26:52,367.3599853515625,W,70034
408508,43897,2008-01-01 02:27:09,200.32000732421875,W,56514
408509,38276,2008-01-01 02:28:19,875.6199951171875,W,192816
408510,63472,2008-01-01 02:28:53,737.739990234375,W,45128
408511,56934,2008-01-01 02:29:54,637.72998046875,W,68889
408512,42271,2008-01-01 02:30:05,514.19000244140625,W,151134
408513,1743,2008-01-01 02:30:10,627.9000244140625,W,52708
408514,40701,2008-01-01 02:30:24,398.44000244140625,W,78769
408515,123968,2008-01-01 02:30:47,636.42999267578125,W,100887
408516,26636,2008-01-01 02:31:28,281.6099853515625,W,185016
408517,103234,2008-01-01 02:31:31,471.51998901367187,W,125193
408518,87963,2008-01-01 02:31:33,380.41000366210937,W,46171
408519,134473,2008-01-01 02:31:35,609.71002197265625,W,186480
408520,131921,2008-01-01 02:32:35,235,W,172681
408521,80748,2008-01-01 02:33:28,251.75,W,129332
